,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,localDateTime,hourOfDay,dayOfWeek,favoriteRatio,sentiment
459,SMP Al Jannah: Tidak ada Pem-bully-an Terhadap Nadhira http://t.co/IBqkw0DRxV #Daerah,FALSE,1,NA,15/03/15 12:40,FALSE,NA,577086909228306432,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,10,FALSE,FALSE,NA,NA,15/03/15 19:40,19,Sun,"0,10",
460,"Waspada, Kedubes AS di Arab Saudi Tutup Pelayanan Selama Dua Hari http://t.co/ffhlGnkkEZ #Amerika",FALSE,0,NA,15/03/15 11:47,FALSE,NA,577073527032979456,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,15/03/15 18:47,18,Sun,"0,00",
461,Uni Afrika Terima Gugatan Terhadap Mesir Terkait Perbatasan Rafah http://t.co/EfNxYbpnnI #Asia,FALSE,0,NA,15/03/15 11:18,FALSE,NA,577066238972563456,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,15/03/15 18:18,18,Sun,"0,00",
462,Seminar Internasional Mathla’ul Anwar Bahas Pencegahan Perilaku Menyimpang Generasi Muda http://t.co/b3VBCUR2kK #Nasional,FALSE,0,NA,15/03/15 07:55,FALSE,NA,577015265990316032,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,15/03/15 14:55,14,Sun,"0,00",
463,Aliansi Nasional Anti Syiah Terus Melebarkan Sayap ke Berbagai Wilayah di Indonesia http://t.co/IpQpoogEwg #AgendaUmat,FALSE,2,NA,15/03/15 07:23,FALSE,NA,577007090302001153,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,15,FALSE,FALSE,NA,NA,15/03/15 14:23,14,Sun,"0,13",
464,"JK Ingin Ubah Status PLN, Serikat Pekerja: Sama Saja Buka Ruang Besar Perusahaan Asing Kelola Listrik di… http://t.co/gEhMsQ811T #Nasional",FALSE,0,NA,15/03/15 06:48,FALSE,NA,576998427948535808,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,15/03/15 13:48,13,Sun,"0,00",
465,Gadis Pemberani Ini Tendang Penjambret Hingga Gagar Otak http://t.co/jiI89IalkQ #Daerah,FALSE,2,NA,15/03/15 01:48,FALSE,NA,576922983693864960,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,9,FALSE,FALSE,NA,NA,15/03/15 08:48,8,Sun,"0,22",
466,Kejahatan Seksual Terhadap Tentara Wanita Meningkat di Israel http://t.co/u0Tx0o0JKM #Asia,FALSE,1,NA,15/03/15 01:27,FALSE,NA,576917673776263168,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,9,FALSE,FALSE,NA,NA,15/03/15 08:27,8,Sun,"0,11",
467,Pengantin Wanita Batakan Pernikahan Hanya Karena Salah Jawab Matematika SD http://t.co/fqcJGNPK3A #Nasional,FALSE,0,NA,15/03/15 01:03,FALSE,NA,576911470966919168,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,15/03/15 08:03,8,Sun,"0,00",
468,Jemuran Karya Mahasiswa UI ini Bisa Deteksi Perubahan Cuaca http://t.co/MtyzC7vcwh #Nasional,FALSE,1,NA,15/03/15 00:15,FALSE,NA,576899497269170176,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,10,FALSE,FALSE,NA,NA,15/03/15 07:15,7,Sun,"0,10",
469,"MUI: Dai yang Berdakwah di Medsos harus Profesional, Bukan Abal-Abal http://t.co/dmQmLG52JI #Nasional",FALSE,2,NA,14/03/15 23:49,FALSE,NA,576892955966857218,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,12,FALSE,FALSE,NA,NA,15/03/15 06:49,6,Sun,"0,17",
470,Menggali Keilmuan Melalui Bedah Jurnal http://t.co/vnjYSpOr2B #Silaturahim,FALSE,0,NA,14/03/15 23:09,FALSE,NA,576882891201761281,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,15/03/15 06:09,6,Sun,"0,00",
471,"Imamah: Konsep Utama Syiah, dari Tradisional Hingga Kontemporer (Bagian ke-1) http://t.co/XyNT6Iv9MJ #Aqidah",FALSE,0,NA,14/03/15 04:39,FALSE,NA,576603556855185408,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,11,FALSE,FALSE,NA,NA,14/03/15 11:39,11,Sat,"0,00",
472,Militer Mesir Tembaki Pos Keamanan Jalur Gaza http://t.co/dVfkP6NNPd #Afrika,FALSE,2,NA,14/03/15 01:42,FALSE,NA,576558901383974914,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,14/03/15 08:42,8,Sat,"0,29",
473,Tim Cricket Afghanistan Dirikan Shalat Saat di Stadiun http://t.co/1eSAWGoXYA #Asia,FALSE,2,NA,14/03/15 00:57,FALSE,NA,576547583843151872,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,10,FALSE,FALSE,NA,NA,14/03/15 07:57,7,Sat,"0,20",
474,Harus Berumur 60 Tahun Jika Ingin Shalat Jumat di Masjid Al-Aqsha http://t.co/SCQker6xke #Asia,FALSE,0,NA,13/03/15 17:34,FALSE,NA,576436076178345985,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,14/03/15 00:34,0,Sat,"0,00",
475,Menlu Turki Berteka-teki Terkait Identitas Penunjuk Jalan 3 Wanita Inggris Menyeberang ke Suriah http://t.co/smp4CbeVdr #Amerika,FALSE,0,NA,13/03/15 17:16,FALSE,NA,576431690320490496,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,14/03/15 00:16,0,Sat,"0,00",
476,Mahkamah Konstitusi Jerman Cabut Larangan Jilbab di Sekolah http://t.co/zi4Za0edrB #Eropa,FALSE,1,NA,13/03/15 16:58,FALSE,NA,576427224200445952,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,22,FALSE,FALSE,NA,NA,13/03/15 23:58,23,Fri,"0,05",
477,Ribuan Pelayat Iringi Ulama Pemberani Irak Itu ke Peristirahatan Terakhirnya http://t.co/sQcUPabXD0 #Asia,FALSE,0,NA,13/03/15 16:04,FALSE,NA,576413645531267072,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,13/03/15 23:04,23,Fri,"0,00",
478,Fans Muslim Liverpool Shalat di Lorong Tangga Anfield Disebut Memalukan? http://t.co/mEG9MaZYHi #Eropa,FALSE,0,NA,13/03/15 13:33,FALSE,NA,576375547090989057,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,13/03/15 20:33,20,Fri,"0,00",
479,Kesetaraan Gender Ide Menyesatkan http://t.co/sMqhD6bw1k #Sosial,FALSE,1,NA,13/03/15 13:27,FALSE,NA,576374136542359552,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,10,FALSE,FALSE,NA,NA,13/03/15 20:27,20,Fri,"0,10",
480,Transformasi Sekolah Demi Cetak Generasi Kompetitif http://t.co/cKtCOPrFLs #ArtikelLepas,FALSE,0,NA,13/03/15 13:05,FALSE,NA,576368382028599297,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,13/03/15 20:05,20,Fri,"0,00",
481,Ciri Guru yang Sukses Dalam Mengajar http://t.co/lYzniW2VoU #ArtikelLepas,FALSE,5,NA,13/03/15 12:58,FALSE,NA,576366664914112512,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,13,FALSE,FALSE,NA,NA,13/03/15 19:58,19,Fri,"0,38",
482,"Terpidana Mati ini Minta Dieksekusi dengan Mata Terbuka, Agar Bisa Melihat Dunia Terakhir Kali http://t.co/bilAhOc4fE #Nasional",FALSE,0,NA,13/03/15 10:49,FALSE,NA,576334277706563584,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,13/03/15 17:49,17,Fri,"0,00",
483,Kedatangan Khaled Mashal di Riyadh Mendapat Sambutan Hangat Ulama dan Aktivis http://t.co/UT6nlpJoxE #Asia,FALSE,1,NA,13/03/15 10:45,FALSE,NA,576333210788892673,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,13/03/15 17:45,17,Fri,"0,20",
484,KMP Menilai Tindakan Menkumham Sewenang-wenang dan Memecah Belah Parpol http://t.co/2BDVkxkT4G #Nasional,FALSE,1,NA,13/03/15 09:35,FALSE,NA,576315534024663040,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,14,FALSE,FALSE,NA,NA,13/03/15 16:35,16,Fri,"0,07",
485,KAMMI Kritisi Menkumham Soal Golkar http://t.co/fU4SPbLjS7 #Nasional,FALSE,0,NA,13/03/15 09:06,FALSE,NA,576308324783693824,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,13/03/15 16:06,16,Fri,"0,00",
486,"Rencana Pemanggilan oleh DPRD, Ahok: Kok Panggil Istri Gue? Harusnya Panggil Nenek Gue http://t.co/BRxyVvv5cf #Daerah",FALSE,0,NA,13/03/15 08:14,FALSE,NA,576295176353648640,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,2,FALSE,FALSE,NA,NA,13/03/15 15:14,15,Fri,"0,00",
487,Sukses Guru Dalam Mengajar http://t.co/GzqzyZF2XU #ArtikelLepas,FALSE,1,NA,13/03/15 08:10,FALSE,NA,576294337375440896,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,13/03/15 15:10,15,Fri,"1,00",
488,Keagungan Surat Al-Fatihah http://t.co/DlLf6SvSW6 #TafsirAyat,FALSE,2,NA,13/03/15 07:27,FALSE,NA,576283460911775744,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,13/03/15 14:27,14,Fri,"0,25",
489,"Wahai Pemuda, Yuk Berkontribusi… http://t.co/SJ0ZT8IV90 #ArtikelLepas",FALSE,1,NA,13/03/15 06:53,FALSE,NA,576274773484818432,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,13/03/15 13:53,13,Fri,"0,17",
490,Sisa-Sisa Tangan Kecil Penanti Rezeki di Jalan Margonda Raya Kota Depok http://t.co/DNdrCAmceK #Ekonomi,FALSE,2,NA,13/03/15 06:44,FALSE,NA,576272534313656320,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,13/03/15 13:44,13,Fri,"0,67",
491,Inilah Pandangan Orientalis Barat tentang Rasulullah http://t.co/ND9QeCC67w #ArtikelLepas,FALSE,3,NA,13/03/15 06:40,FALSE,NA,576271493606215680,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,13/03/15 13:40,13,Fri,"0,50",
492,"Hasyim Asy’ari, Sang Guru Pejuang http://t.co/fbncHgWia7 #SejarahIslam",FALSE,2,NA,13/03/15 06:40,FALSE,NA,576271489902592000,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,13/03/15 13:40,13,Fri,"0,40",
493,Mengapa Harus Pemuda? http://t.co/Br98e65tGz #ArtikelLepas,FALSE,2,NA,13/03/15 06:28,FALSE,NA,576268607815970816,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,13/03/15 13:28,13,Fri,"0,33",
494,Menebar Kebaikan http://t.co/DQ3nucPu5e #Opini,FALSE,1,NA,13/03/15 06:22,FALSE,NA,576266977167048704,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,13/03/15 13:22,13,Fri,"0,17",
495,Begal Semakin Mengganas http://t.co/XyVJFwAe0n #Opini,FALSE,1,NA,13/03/15 06:13,FALSE,NA,576264890848911360,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,13/03/15 13:13,13,Fri,"0,13",
496,Indonesia Raih Tiga Penghargaan Internasional di Bidang Keuangan Syariah http://t.co/kmsdZjSaKQ #Asia,FALSE,0,NA,"42076,1875810185",FALSE,NA,576238788587868160,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,13/03/15 11:30,11,Fri,"0,00",
497,Menlu AS Kembali “Sowan” ke Mesir Bertemu Jenderal As-Sisi http://t.co/BUGi4E6WAv #Afrika,FALSE,0,NA,"42076,1625578704",FALSE,NA,576229719038803968,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,13/03/15 10:54,10,Fri,"0,00",
498,As-Sisi “Ancam” AS Jika Tidak Mendukung Dirinya http://t.co/LDYrSei2e7 #Afrika,FALSE,1,NA,"42076,1522106482",FALSE,NA,576225970119524352,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,13/03/15 10:39,10,Fri,#DIV/0!,
499,Seluruh Hakim di Tunisia Mogok Kerja http://t.co/vAmvfmM8ZC #Afrika,FALSE,0,NA,"42076,1031944445",FALSE,NA,576208205446975488,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,0,FALSE,FALSE,NA,NA,13/03/15 09:28,9,Fri,#DIV/0!,
500,Perguruan Tinggi Islam Pertama yang Diakui di AS http://t.co/WdyZvL7HZH #Amerika,FALSE,0,NA,"42076,094212963",FALSE,NA,576204952512548864,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,2,FALSE,FALSE,NA,NA,13/03/15 09:15,9,Fri,"0,00",
501,"Subhanallah, di Australia ada Sapi Bermuka Dua http://t.co/CnMUUEXxyJ #Australia",FALSE,0,NA,"42076,0899768519",FALSE,NA,576203417514688512,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,13/03/15 09:09,9,Fri,"0,00",
502,PBB Kecam Kebijakan China Terkait Muslim Uighur http://t.co/5zGolZeh9k #Asia,FALSE,0,NA,"42076,0858796296",FALSE,NA,576201931447635968,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,13/03/15 09:03,9,Fri,"0,00",
503,"As-Sisi: Mesir Jatuh, Israel dan Eropa Terancam http://t.co/EYUKnIEVN0 #Afrika",FALSE,0,NA,"42076,0858680556",FALSE,NA,576201928234807296,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,9,FALSE,FALSE,NA,NA,13/03/15 09:03,9,Fri,"0,00",
504,Makmal Pendidikan Dompet Dhuafa Adakan Pelatihan Pengembangan Tenaga Pendidik http://t.co/oO6C2grN0c #Silaturahim,FALSE,0,NA,"42076,0657523148",FALSE,NA,576194637242634241,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,13/03/15 08:34,8,Fri,"0,00",
505,"Temui Putra Mahkota Emirat, As-Sisi Lakukan Koordinasi dengan Pendukung Kudeta http://t.co/1rf3QgBG9t #Afrika",FALSE,0,NA,"42076,0170717593",FALSE,NA,576176995152760832,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,2,FALSE,FALSE,NA,NA,13/03/15 07:24,7,Fri,"0,00",
506,"(video) Pemimpin Dunia Bisa Bersatu, Erdogan Suapi Para Pemimpin Negara Islam http://t.co/3LuOhzJVCT #Asia",FALSE,1,NA,"42076,0063078704",FALSE,NA,576173096161320960,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,13/03/15 07:09,7,Fri,"0,14",
507,"Inna Lillah, Telah Wafat Pemimpin Ulama Irak Penentang Syiah http://t.co/472PJWASYV #Asia",FALSE,2,NA,"42075,6335300926",FALSE,NA,576038005489606656,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,17,FALSE,FALSE,NA,NA,12/03/15 22:12,22,Thu,"0,12",
508,Syiah Gelar Latihan Perang di Perbatasan Saudi http://t.co/1kMDCostKI #Asia,FALSE,0,NA,"42075,5750694444",FALSE,NA,576016818873077761,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,12/03/15 20:48,20,Thu,"0,00",
509,Sulaiman Tolak Undangan José Mourinho Menonton Pertandingan Chelsea – Paris Saint-Germain http://t.co/qxLoq77fgH #Eropa,FALSE,0,NA,"42075,5338773148",FALSE,NA,576001891164766208,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,9,FALSE,FALSE,NA,NA,12/03/15 19:48,19,Thu,"0,00",
510,Mengenal Politik Islam http://t.co/BYUrKfMI3v #Politik,FALSE,0,NA,"42075,507337963",FALSE,NA,575992273172701184,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,14,FALSE,FALSE,NA,NA,12/03/15 19:10,19,Thu,"0,00",
511,Tips Menghilangkan Malas http://t.co/jfnsbG2Kxa #LifeSkill,FALSE,1,NA,"42075,5067476852",FALSE,NA,575992060357914624,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,12,FALSE,FALSE,NA,NA,12/03/15 19:09,19,Thu,"0,08",
512,Perancang Busana Irna Mutiara Kembangkan Kurikulum Busana Muslim http://t.co/2bigDLnkr5 #Nasional,FALSE,0,NA,"42075,4896759259",FALSE,NA,575985872991981568,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,2,FALSE,FALSE,NA,NA,12/03/15 18:45,18,Thu,"0,00",
513,"Dinyatakan Hilang di Turki, Ternyata Wanita ini Masih ada di Surabaya http://t.co/DM9p4g6L65 #Nasional",FALSE,0,NA,"42075,4629166667",FALSE,NA,575976176994234368,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,12/03/15 18:06,18,Thu,"0,00",
514,Jokowi Klaim Eksekusi Mati Hanya Tinggal Masalah Teknis Saja http://t.co/aMCcuAVVQT #Nasional,FALSE,1,NA,"42075,4438194444",FALSE,NA,575969256858202113,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,2,FALSE,FALSE,NA,NA,12/03/15 17:39,17,Thu,"0,50",
515,"Sukita, 7 Tahun Hidup di Kandang Sapi Bersama Suami yang Lumpuh http://t.co/3hPjzg8hkr #Daerah",FALSE,1,NA,"42075,441875",FALSE,NA,575968551862865921,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,12/03/15 17:36,17,Thu,"0,13",
516,"Ikhwanul Muslimin Kembali Tegaskan, Tetap Tempuh Revolusi Damai http://t.co/tryY35ibjG #Afrika",FALSE,0,NA,"42075,4397569444",FALSE,NA,575967784238120961,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,12/03/15 17:33,17,Thu,"0,00",
517,Pengajuan Keberatan Nenek Asyani (63) yang Didakwa Curi Tujuh Batang Kayu Ditolak http://t.co/RKEbfFAvOw #Daerah,FALSE,1,NA,"42075,4293518519",FALSE,NA,575964013722365952,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,12/03/15 17:18,17,Thu,"0,33",
518,"Rupiah Tembus 13.000, Jokowi: BI Saja Tenang Saya Juga Tenang http://t.co/1PuGM03PU1 #Nasional",FALSE,1,NA,"42075,4115509259",FALSE,NA,575957564229193728,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,12/03/15 16:52,16,Thu,"0,17",
519,"Subandi, Komandan Damkar Yang Meninggal Saat Selamatkan Anak Buah http://t.co/0hzWidtpBI #Nasional",FALSE,0,NA,"42075,4004166667",FALSE,NA,575953527740108800,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,12/03/15 16:36,16,Thu,"0,00",
520,Anggota TNI Selamatkan Polantas Yang Nyaris Tewas Dikeroyok Anak Punk http://t.co/udYd3uuc7T #Daerah,FALSE,1,NA,"42075,3841319444",FALSE,NA,575947625800712192,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,2,FALSE,FALSE,NA,NA,12/03/15 16:13,16,Thu,"0,50",
521,"Muslimah, Balita Malang Penderita Hidrosephalus http://t.co/eabaw2theW #Daerah",FALSE,0,NA,"42075,3646643519",FALSE,NA,575940573271486467,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,12/03/15 15:45,15,Thu,"0,00",
522,Yusril: Pemerintahan Jokowi Terkesan Tukang Adu Domba Parpol http://t.co/sVm2oQl7Nb #Nasional,FALSE,2,NA,"42075,3344212963",FALSE,NA,575929613412491264,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,13,FALSE,FALSE,NA,NA,12/03/15 15:01,15,Thu,"0,15",
523,Menag: Kabar Tidak Ada Lagi Dana Dari Pemerintah Dari Siapa? Itu Tidak Benar http://t.co/uwQMsyM4hW #Nasional,FALSE,0,NA,"42075,3084953704",FALSE,NA,575920217001365505,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,3,FALSE,FALSE,NA,NA,12/03/15 14:24,14,Thu,"0,00",
524,"Mulai 2015, Pemerintahan Jokowi Hentikan Bantuan Dana untuk MUI http://t.co/Id3Omj9Cqp #Nasional",FALSE,2,NA,"42075,2908333333",FALSE,NA,575913817130950657,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,14,FALSE,FALSE,NA,NA,12/03/15 13:58,13,Thu,"0,14",
525,Mantan Capres Mesir ini Tentang Kebijakan Rezim Kudeta Mesir http://t.co/jP5Iu23IIy #Afrika,FALSE,0,NA,"42075,2899537037",FALSE,NA,575913499932553216,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,1,FALSE,FALSE,NA,NA,12/03/15 13:57,13,Thu,"0,00",
526,Turki Tolak Penggunaan Pangkalan Udaranya Untuk Serang ISIS http://t.co/5e1qq27TKt #Asia,FALSE,2,NA,"42075,288287037",FALSE,NA,575912893662691328,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,2,FALSE,FALSE,NA,NA,12/03/15 13:55,13,Thu,"1,00",
527,Pengadilan Pidana Turki Berwenang Mengadili Kasus Marvi Marmara http://t.co/xDaWCPWOz0 #Eropa,FALSE,0,NA,"42075,2757407407",FALSE,NA,575908347997638656,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,12/03/15 13:37,13,Thu,"0,00",
528,"Kondisi Pengungsi Palestina di Suriah Semakin Buruk, PBB Minta Akses Pengiriman Bantuan Dipermudah http://t.co/HgDMT9hvmj #AlQuran",FALSE,0,NA,"42075,2653240741",FALSE,NA,575904570460663808,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,6,FALSE,FALSE,NA,NA,12/03/15 13:22,13,Thu,"0,00",
529,Jurai Kata http://t.co/UjgKL9e8JZ #PuisidanSyair,FALSE,1,NA,"42075,2302546296",FALSE,NA,575891861987926016,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,12/03/15 12:31,12,Thu,"0,14",
530,"Aku Mencintaimu, Ayah http://t.co/4MhaMcNxPP #PuisidanSyair",FALSE,2,NA,"42075,2302430556",FALSE,NA,575891860700299264,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,12/03/15 12:31,12,Thu,"0,25",
531,Kelapangan Dada http://t.co/iENtlL6WfW #Sosial,FALSE,2,NA,"42075,2263888889",FALSE,NA,575890462784950274,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,7,FALSE,FALSE,NA,NA,12/03/15 12:26,12,Thu,"0,29",
532,Mengapa Aku Diuji? http://t.co/vcMAsbY6A3 #ArtikelLepas,FALSE,3,NA,"42075,1483101852",FALSE,NA,575862166194024448,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,4,FALSE,FALSE,NA,NA,12/03/15 10:33,10,Thu,"0,75",
533,"Hijabku, Alarm Terbaikku http://t.co/rSIqR2Zr6f #Wanita",FALSE,0,NA,"42075,1452199074",FALSE,NA,575861047942213635,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,5,FALSE,FALSE,NA,NA,12/03/15 10:29,10,Thu,"0,00",
534,"M.Luthfi, Peserta Termuda Musabaqah Alquran dan Hadist yang Hafal 30 Juz http://t.co/zVEZC3BsPB #Nasional",FALSE,1,NA,"42075,1212152778",FALSE,NA,575852348645355520,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,12/03/15 09:54,9,Thu,"0,13",
535,Ini Tantangan Wantimpres Buat Australia http://t.co/iWCsfjl6aK #Nasional,FALSE,1,NA,"42075,0941435185",FALSE,NA,575842540621987840,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,8,FALSE,FALSE,NA,NA,12/03/15 09:15,9,Thu,"0,13",
536,Walikota Padang: Bea Star Cara Berzakat Pintar http://t.co/DvGUHpDjnX #Daerah,FALSE,0,NA,"42075,0760763889",FALSE,NA,575835992403263490,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",dakwatuna,2,FALSE,FALSE,NA,NA,12/03/15 08:49,8,Thu,"0,00",
